id,label,label_id,text,raw_text,n_words,n_chars
3595,Yes,1,We would very much like to speak to you regarding your planned role in Netco and the direction you think the company will take.,We would very much like to speak to you regarding your planned role in Netco and the direction you think the company will take.,24,127
3596,Yes,1,We'd love to hear from you! Please email us at $EMAIL or tweet us: $LINK,We'd love to hear from you! Please email us at questions@rockmelt.com or tweet us: $LINK,15,72
3597,Yes,1,We're excited to let you know that there's new Clinique makeup at the next page which you can get for $0! Sign up for your makeup right away and give yourself the look you deserve.,We're excited to let you know that there's new Clinique makeup at the next page which you can get for $0! Sign up for your makeup right away and give yourself the look you deserve.,35,180
3598,Yes,1,Week after next would be best for lunch.,Week after next would be best for lunch.,8,40
3602,Yes,1,What about getting together next week for a movie and/or dinner?,What about getting together next week for a movie and/or dinner?,11,64
3603,Yes,1,What is the rule for guests on the weekend?,What is the rule for guests on the weekend?,9,43
3604,Yes,1,What is the word on golf this weekend?,What is the word on golf this weekend?,8,38
3605,Yes,1,What would you change about the Senate bill?,What would you change about the Senate bill?,8,44
3608,Yes,1,Who do you want to come to PP?s b-day dinner?,Who do you want to come to PP?s b-day dinner?,10,45
3609,Yes,1,Who makes the ornaments that you like so much?,Who makes the ornaments that you like so much?,9,46
3610,Yes,1,Who would you recommend as filling that director position?,Who would you recommend as filling that director position?,9,58
3611,Yes,1,Will you be able to make it to the game tonight?,Will you be able to make it to the game tonight?,11,48
3614,Yes,1,Will you send a note to folks regarding the GA meeting here in SF next Thursday?,Will you send a note to folks regarding the GA meeting here in SF next Thursday?,16,80
3618,Yes,1,"With the Viviance thing, you may prefer to defer the start of this until a little more certainty is on the horizon.","With the Viviance thing, you may prefer to defer the start of this until a little more certainty is on the horizon.",22,115
3619,Yes,1,"Works for me, but I have class on Thursday and will have to leave at 5 PM.","Works for me, but I have class on Thursday and will have to leave at 5 PM.",17,74
3620,Yes,1,Would be useful to get a copy.,Would be useful to get a copy.,7,30
3622,Yes,1,"Would love to have you two join, but worry not if you've got conflicts.","Would love to have you two join, but worry not if you've got conflicts.",14,71
3623,Yes,1,Would you make sure none of that goofy financial stuff is impacted please?,Would you make sure none of that goofy financial stuff is impacted please?,13,74
3624,Yes,1,"Would you mind if I forward it to some other folks in corporate legal who might be interested (i.e., my counterparts)?","Would you mind if I forward it to some other folks in corporate legal who might be interested (i.e., my counterparts)?",21,118
3625,Yes,1,Would you rather do lunch tomorrow?,Would you rather do lunch tomorrow?,6,35
3626,Yes,1,Would you send me the purchases?,Would you send me the purchases?,6,32
3628,Yes,1,"Yes, please forward along.","Yes, please forward along.",4,26
3630,Yes,1,You available for a quick call?,You available for a quick call?,6,31
3631,Yes,1,You by chance know where the review is tomorrow?,You by chance know where the review is tomorrow?,9,48
3632,Yes,1,You can check your order status by clicking here: $LINK,You can check your order status by clicking here: http://wwwapp.us.dell.com/us/en/ordstat/index.asp,10,55
3633,Yes,1,You can come by whenever you want to get the check.,You can come by whenever you want to get the check.,11,51
3634,Yes,1,"You don't need to do this right away, when you get a chance go into Unify for Feb and show an actual volume of 0 for the 25th - 28th and a volume of 991014 for the 28th.","You don't need to do this right away, when you get a chance go into Unify for Feb and show an actual volume of 0 for the 25th - 28th and a volume of 991014 for the 28th.",38,169
3635,Yes,1,You going to brief me tonite on tomorrow's meeting?,You going to brief me tonite on tomorrow's meeting?,9,51
3637,Yes,1,You have been requested to provide feedback for a participant attending the next program.,You have been requested to provide feedback for a participant attending the next program.,14,89
3638,Yes,1,You have to get one of these things.,You have to get one of these things.,8,36
3641,Yes,1,You may want to give your co-workers a nudge or kick occasionally.,You may want to give your co-workers a nudge or kick occasionally.,12,66
3642,Yes,1,You might give me a heads up if there's anything on one of the upcoming Wednesday calls that you'd like me to comment on.,You might give me a heads up if there's anything on one of the upcoming Wednesday calls that you'd like me to comment on.,24,121
3643,Yes,1,"You might tell Mike that we can provide the two of them with desk space as well, but that we will reserve the spot with the computer and phone for Mike.","You might tell Mike that we can provide the two of them with desk space as well, but that we will reserve the spot with the computer and phone for Mike.",31,152
3644,Yes,1,You need to get your Visa issues worked out quickly - Kay can help.,You need to get your Visa issues worked out quickly - Kay can help.,14,67
3645,Yes,1,You need to look a a calendar to see when you can come up here.,You need to look a a calendar to see when you can come up here.,15,63
3646,Yes,1,You need to take a few minutes and look at this ASAP!,You need to take a few minutes and look at this ASAP!,12,53
3648,Yes,1,Your Google data archive is ready -- please visit $LINK to download it.,Your Google data archive is ready -- please visit $LINK to download it.,13,71
3649,Yes,1,"account, or you think you have received this message in error, please ignore this e-mail and no action will be taken.","account, or you think you have received this message in error, please ignore this e-mail and no action will be taken.",21,117
