id,label,label_id,text,raw_text,n_words,n_chars
3524,Yes,1,"Tammy, are you getting copies of all these reports for the book?","Tammy, are you getting copies of all these reports for the book?",12,64
3525,Yes,1,Tell Beverly or Kay to make time for next week if Mr Forster can make it.,Tell Beverly or Kay to make time for next week if Mr Forster can make it.,16,73
3526,Yes,1,"Tell Dan that a glacier moves forward, not backward.","Tell Dan that a glacier moves forward, not backward.",9,52
3527,Yes,1,Tell Hellman if I snowboard like a girl then he skies like my grandmother !!,Tell Hellman if I snowboard like a girl then he skies like my grandmother !!,15,76
3528,Yes,1,"Thanks, please work with Travis as I asked to take the lead on developing the conference.","Thanks, please work with Travis as I asked to take the lead on developing the conference.",16,89
3529,Yes,1,"Thanx John, I look forward to seeing you at the Doubletree for dinner on the night of the September $NUM. Let me know your traveling plans","Thanx John, I look forward to seeing you at the Doubletree for dinner on the night of the September 3. Let me know your traveling plans",26,138
3530,Yes,1,"Then, as quickly as possible, I'd like to have a meeting to discuss and finalize the proposal.","Then, as quickly as possible, I'd like to have a meeting to discuss and finalize the proposal.",17,94
3531,Yes,1,This is a $NUM% legit opportunity - please don't pass this by.,This is a 100% legit opportunity - please don't pass this by.,12,62
3532,Yes,1,This is a discussion topic that I want your input on for next year.,This is a discussion topic that I want your input on for next year.,14,67
3533,Yes,1,"This is the last version compatible with iOS $NUM. To keep receiving further updates, please upgrade to iOS $NUM or higher.","This is the last version compatible with iOS 5. To keep receiving further updates, please upgrade to iOS 6 or higher.",21,123
3534,Yes,1,This takes a few minutes so if you'd like to see a payment this week you need to take $NUM minutes to do this.,This takes a few minutes so if you'd like to see a payment this week you need to take 3 minutes to do this.,24,110
3535,Yes,1,"To access Cash Extractor, please see the info below:","To access Cash Extractor, please see the info below:",9,52
3536,Yes,1,"To avoid any loss in service, please login, complete the payment information to activate your full service.","To avoid any loss in service, please login, complete the payment information to activate your full service.",17,107
3537,Yes,1,"To begin the online administration process, you will need the following Internet address and Password(s).","To begin the online administration process, you will need the following Internet address and Password(s).",15,105
3538,Yes,1,"To better understand all your options, please have a look at page:","To better understand all your options, please have a look at page:",12,66
3539,Yes,1,"To complete the sign-up process, please follow this link:","To complete the sign-up process, please follow this link:",9,57
3540,Yes,1,"To complete your account activation, please enter the PIN in the Ladytimer app on your phone.","To complete your account activation, please enter the PIN in the Ladytimer app on your phone.",16,93
3541,Yes,1,"To complete your registration, please visit this url: $LINK","To complete your registration, please visit this url: $LINK",9,59
3542,Yes,1,"To find your favorites, please browse our Featured, Top Sellers, or category-specific titles such as Science & Tech, News, Sports, Home and Lifestyle.","To find your favorites, please browse our Featured, Top Sellers, or category-specific titles such as Science & Tech, News, Sports, Home and Lifestyle.",23,150
3543,Yes,1,"To increase the iTunes sales of your songs, please make sure to add a link to buy on iTunes to all songs you have added to Bander that are available for purchase in iTunes.","To increase the iTunes sales of your songs, please make sure to add a link to buy on iTunes to all songs you have added to Bander that are available for purchase in iTunes.",34,172
3544,Yes,1,"To indicate that you would rather not be contacted by this marketing partner, please follow the link below.","To indicate that you would rather not be contacted by this marketing partner, please follow the link below.",18,107
3545,Yes,1,"To know more, please log on to $LINK","To know more, please log on to www.outlook.mobilereflex.com",8,36
3546,Yes,1,"To learn how Apple collects, uses, and safeguards the personal information you provide, please review the Apple Customer Privacy Policy .","To learn how Apple collects, uses, and safeguards the personal information you provide, please review the Apple Customer Privacy Policy .",21,137
3547,Yes,1,"To learn how to transfer photos out of your Revel account before the grace period ends, please see the steps on this Revel Get Satisfaction page:","To learn how to transfer photos out of your Revel account before the grace period ends, please see the steps on this Revel Get Satisfaction page:",26,145
3548,Yes,1,To log in to the Control Panel please visit:,To log in to the Control Panel please visit:,9,44
3549,Yes,1,To login to your back office please use the following information:,To login to your back office please use the following information:,11,66
3550,Yes,1,"To no longer receive messages, please update your preferences below.","To no longer receive messages, please update your preferences below.",10,68
3551,Yes,1,"To opt out of future promotional messages, please go here: $LINK","To opt out of future promotional messages, please go here: $LINK",11,64
3552,Yes,1,To opt-out from email please forward this email as it is to $EMAIL,To opt-out from email please forward this email as it is to admin@tugbiz.com,13,66
3553,Yes,1,"To participate for the gas card before it's too late, please follow this link:","To participate for the gas card before it's too late, please follow this link:",14,78
3554,Yes,1,"To read more about the new PhoneWeaver for Android with repeating alarms support, PIN number automation and more please visit the following link:","To read more about the new PhoneWeaver for Android with repeating alarms support, PIN number automation and more please visit the following link:",23,145
3555,Yes,1,"To register for this event, please reply to this email including your Name, Title, Company, Address, and Telephone Number in the body of your message.","To register for this event, please reply to this email including your Name, Title, Company, Address, and Telephone Number in the body of your message.",25,150
3556,Yes,1,"To register, call the library at $NUM and ask for John Malar, or send an email to $EMAIL.","To register, call the library at 908-709-7272 and ask for John Malar, or send an email to library@cranfordnj.org.",18,89
